outer_fold,round_name,prescreen_recipe_id,inner_oof_business_score,inner_oof_optimal_k,inner_oof_f1_score,inner_oof_roc_auc_score,inner_oof_n_predictions,inner_oof_selected_rate,selected_features_text,feature_size,prescreen_name,base_model_family,model_spec_id,inner_fold_count,expected_inner_oof_predictions,missing_inner_oof_predictions,expected_inner_fold_count,missing_inner_fold_count,manifest_checked,feature_recipe_id,pipeline_recipe_id,prescreen_methods,rank_aggregation,model_kind,model_params,feature_penalty,gross_score,inner_oof_tp_at_optimal_k,inner_oof_fp_at_optimal_k,baseline_select_all_capped_features_0_business_score,baseline_select_all_capped_features_1_business_score,baseline_select_all_illegal_full_features_0_business_score,baseline_select_all_illegal_full_features_1_business_score,beats_baseline_select_all_capped_features_0,beats_baseline_select_all_capped_features_1,beats_baseline_select_all_illegal_full_features_0,beats_baseline_select_all_illegal_full_features_1,inner_selection_rank
2,round1_prescreen_feature_screen,ps_mean_0018,4047.0,998.6,0.4388705022536953,0.6152215582365542,4000,0.24965,"var_175,var_190,var_254,var_389",4,pair__abs_corr+lightgbm_gain,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0018__k_004,ps_mean_0018__k_004__extra_trees_small_deep02,"[""abs_corr"", ""lightgbm_gain""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",800.0,4847.0,656.0,342.6,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,19
2,round1_prescreen_feature_screen,ps_mean_0009,4042.0,998.6,0.4208443654812221,0.5876026739541477,4000,0.24965,"var_190,var_308",2,pair__mutual_info+abs_corr,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0009__k_002,ps_mean_0009__k_002__extra_trees_small_deep02,"[""mutual_info"", ""abs_corr""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",400.0,4442.0,629.0,369.6,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,20
2,round1_prescreen_feature_screen,ps_mean_0005,4024.0,996.6,0.43780216150459417,0.625523966860329,4000,0.24914999999999998,"var_175,var_214,var_341,var_379",4,single__lightgbm_gain,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0005__k_004,ps_mean_0005__k_004__extra_trees_small_deep02,"[""lightgbm_gain""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",800.0,4824.0,653.8,342.8,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,21
2,round1_prescreen_feature_screen,ps_mean_0006,4004.0,998.8,0.43699371887983335,0.6112741783021106,4000,0.24969999999999998,"var_190,var_214,var_341,var_379",4,single__ebm,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0006__k_004,ps_mean_0006__k_004__extra_trees_small_deep02,"[""ebm""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",800.0,4804.0,653.2,345.6,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,22
2,round1_prescreen_feature_screen,ps_mean_0006,3993.0,999.8,0.4632881028816661,0.6650566423970086,4000,0.24994999999999998,"var_116,var_175,var_190,var_214,var_254,var_341,var_379",7,single__ebm,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0006__k_007,ps_mean_0006__k_007__extra_trees_small_deep02,"[""ebm""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1400.0,5393.0,692.8,307.0,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,23
2,round1_prescreen_feature_screen,ps_mean_0039,3992.0,995.6,0.45417083513475365,0.6397883807147096,4000,0.24889999999999998,"var_175,var_190,var_223,var_254,var_308,var_389",6,triple__mutual_info+abs_corr+lightgbm_gain,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0039__k_006,ps_mean_0039__k_006__extra_trees_small_deep02,"[""mutual_info"", ""abs_corr"", ""lightgbm_gain""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1200.0,5192.0,678.0,317.6,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,24
2,round1_prescreen_feature_screen,ps_mean_0005,3988.0,998.2,0.4807954351336369,0.6967944350873105,4000,0.24955,"var_116,var_175,var_190,var_214,var_226,var_254,var_341,var_379,var_482",9,single__lightgbm_gain,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0005__k_009,ps_mean_0005__k_009__extra_trees_small_deep02,"[""lightgbm_gain""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1800.0,5788.0,718.6,279.6,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,25
2,round1_prescreen_feature_screen,ps_mean_0012,3987.0,997.6,0.4719128840604846,0.6652244707955337,4000,0.24939999999999998,"var_159,var_175,var_190,var_308,var_379,var_389,var_415,var_482",8,pair__mutual_info+lightgbm_gain,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0012__k_008,ps_mean_0012__k_008__xgboost_classifier_deep03,"[""mutual_info"", ""lightgbm_gain""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",1600.0,5587.0,705.0,292.6,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,26
2,round1_prescreen_feature_screen,ps_mean_0005,3982.0,997.0,0.4269093389606985,0.6095219178188358,4000,0.24924999999999997,"var_175,var_214,var_341",3,single__lightgbm_gain,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0005__k_003,ps_mean_0005__k_003__extra_trees_small_deep02,"[""lightgbm_gain""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",600.0,4582.0,637.8,359.2,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,27
2,round1_prescreen_feature_screen,ps_mean_0007,3980.0,999.2,0.4805019294226045,0.6933443402228895,4000,0.24980000000000002,"var_175,var_190,var_214,var_254,var_261,var_341,var_379,var_389,var_482",9,single__sparse_gam_spam,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0007__k_009,ps_mean_0007__k_009__extra_trees_small_deep02,"[""sparse_gam_spam""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1800.0,5780.0,718.4,280.8,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,28
2,round1_prescreen_feature_screen,ps_mean_0006,3937.0,999.2,0.4429108703864955,0.6306619709049108,4000,0.24980000000000002,"var_190,var_214,var_254,var_341,var_379",5,single__ebm,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0006__k_005,ps_mean_0006__k_005__extra_trees_small_deep02,"[""ebm""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1000.0,4937.0,662.2,337.0,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,29
2,round1_prescreen_feature_screen,ps_mean_0006,3936.0,997.2,0.42506695113210313,0.5978353061649498,4000,0.2493,"var_190,var_214,var_341",3,single__ebm,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0006__k_003,ps_mean_0006__k_003__extra_trees_small_deep02,"[""ebm""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",600.0,4536.0,634.8,362.4,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,30
2,round1_prescreen_feature_screen,ps_mean_0009,3921.0,995.4,0.42416968693645324,0.5957244634203842,4000,0.24885000000000002,"var_190,var_308,var_389",3,pair__mutual_info+abs_corr,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0009__k_003,ps_mean_0009__k_003__extra_trees_small_deep02,"[""mutual_info"", ""abs_corr""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",600.0,4521.0,633.2,362.2,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,31
2,round1_prescreen_feature_screen,ps_mean_0012,3893.0,995.6,0.4765920280275708,0.6753531009002932,4000,0.24889999999999998,"var_159,var_175,var_190,var_254,var_308,var_379,var_389,var_415,var_482",9,pair__mutual_info+lightgbm_gain,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0012__k_009,ps_mean_0012__k_009__xgboost_classifier_deep03,"[""mutual_info"", ""lightgbm_gain""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",1800.0,5693.0,711.4,284.2,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,32
2,round1_prescreen_feature_screen,ps_mean_0009,3874.0,999.0,0.43117265957016837,0.6065138819061086,4000,0.24975,"var_175,var_190,var_308,var_389",4,pair__mutual_info+abs_corr,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0009__k_004,ps_mean_0009__k_004__extra_trees_small_deep02,"[""mutual_info"", ""abs_corr""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",800.0,4674.0,644.6,354.4,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,33
2,round1_prescreen_feature_screen,ps_mean_0019,3867.0,997.8,0.44867937144767633,0.6310361784826142,4000,0.24945,"var_175,var_190,var_198,var_254,var_328,var_389",6,pair__abs_corr+ebm,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0019__k_006,ps_mean_0019__k_006__xgboost_classifier_deep03,"[""abs_corr"", ""ebm""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",1200.0,5067.0,670.4,327.4,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,34
2,round1_prescreen_feature_screen,ps_mean_0014,3864.0,998.2,0.4663481761721478,0.6632472307564228,4000,0.24955,"var_175,var_190,var_254,var_308,var_379,var_389,var_482,var_59",8,pair__mutual_info+sparse_gam_spam,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0014__k_008,ps_mean_0014__k_008__xgboost_classifier_deep03,"[""mutual_info"", ""sparse_gam_spam""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",1600.0,5464.0,697.0,301.2,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,35
2,round1_prescreen_feature_screen,ps_mean_0039,3863.0,998.0,0.4217283588503394,0.5960795456107986,4000,0.2495,"var_175,var_190,var_308",3,triple__mutual_info+abs_corr+lightgbm_gain,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0039__k_003,ps_mean_0039__k_003__extra_trees_small_deep02,"[""mutual_info"", ""abs_corr"", ""lightgbm_gain""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",600.0,4463.0,630.2,367.8,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,36
2,round1_prescreen_feature_screen,ps_mean_0018,3861.0,998.6,0.45730574206981983,0.6434058289680367,4000,0.24965,"var_175,var_190,var_254,var_264,var_308,var_328,var_389",7,pair__abs_corr+lightgbm_gain,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0018__k_007,ps_mean_0018__k_007__xgboost_classifier_deep03,"[""abs_corr"", ""lightgbm_gain""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",1400.0,5261.0,683.6,315.0,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,37
2,round1_prescreen_feature_screen,ps_mean_0007,3858.0,998.6,0.4839816443100218,0.7001109772472892,4000,0.24965,"var_175,var_190,var_214,var_254,var_261,var_308,var_341,var_379,var_389,var_482",10,single__sparse_gam_spam,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0007__k_010,ps_mean_0007__k_010__extra_trees_small_deep02,"[""sparse_gam_spam""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",2000.0,5858.0,723.4,275.2,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,38
2,round1_prescreen_feature_screen,ps_mean_0006,3855.0,999.0,0.47492242445725397,0.691320149233022,4000,0.24975,"var_116,var_175,var_190,var_214,var_254,var_341,var_379,var_389,var_482",9,single__ebm,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0006__k_009,ps_mean_0006__k_009__extra_trees_small_deep02,"[""ebm""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1800.0,5655.0,710.0,289.0,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,39
2,round1_prescreen_feature_screen,ps_mean_0005,3844.0,996.2,0.4118884076318194,0.5816399782095587,4000,0.24905,"var_175,var_214",2,single__lightgbm_gain,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0005__k_002,ps_mean_0005__k_002__extra_trees_small_deep02,"[""lightgbm_gain""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",400.0,4244.0,615.0,381.2,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,40
2,round1_prescreen_feature_screen,ps_mean_0007,3829.0,998.4,0.4023529393749115,0.55885996691433,4000,0.2496,var_175,1,single__sparse_gam_spam,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0007__k_001,ps_mean_0007__k_001__extra_trees_small_deep02,"[""sparse_gam_spam""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",200.0,4029.0,601.4,397.0,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,41
2,round1_prescreen_feature_screen,ps_mean_0006,3801.0,999.2,0.4814784599059162,0.7002718055040614,4000,0.24980000000000002,"var_116,var_175,var_190,var_214,var_254,var_261,var_341,var_379,var_389,var_482",10,single__ebm,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0006__k_010,ps_mean_0006__k_010__extra_trees_small_deep02,"[""ebm""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",2000.0,5801.0,719.8,279.4,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,42
2,round1_prescreen_feature_screen,ps_mean_0019,3800.0,998.2,0.454559615125273,0.6410681316296656,4000,0.24955,"var_175,var_190,var_198,var_254,var_264,var_328,var_389",7,pair__abs_corr+ebm,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0019__k_007,ps_mean_0019__k_007__xgboost_classifier_deep03,"[""abs_corr"", ""ebm""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",1400.0,5200.0,679.4,318.8,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,43
2,round1_prescreen_feature_screen,ps_mean_0005,3781.0,999.0,0.4805337965474357,0.7039013290019123,4000,0.24975,"var_116,var_159,var_175,var_190,var_214,var_226,var_254,var_341,var_379,var_482",10,single__lightgbm_gain,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0005__k_010,ps_mean_0005__k_010__extra_trees_small_deep02,"[""lightgbm_gain""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",2000.0,5781.0,718.4,280.6,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,44
2,round1_prescreen_feature_screen,ps_mean_0003,3754.0,998.0,0.43472403503619034,0.6216402132143176,4000,0.2495,"var_174,var_198,var_308,var_344,var_389",5,single__logistic_l1,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0003__k_005,ps_mean_0003__k_005__xgboost_classifier_deep03,"[""logistic_l1""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",1000.0,4754.0,649.6,348.4,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,45
2,round1_prescreen_feature_screen,ps_mean_0009,3720.0,997.6,0.4331771566579118,0.6158947468686241,4000,0.24939999999999998,"var_175,var_190,var_223,var_308,var_389",5,pair__mutual_info+abs_corr,random_forest_small,random_forest_small_deep02,5,4000,0,5,0,True,ps_mean_0009__k_005,ps_mean_0009__k_005__random_forest_small_deep02,"[""mutual_info"", ""abs_corr""]",mean_rank_score,classifier,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 5, ""min_samples_leaf"": 16, ""n_estimators"": 400}",1000.0,4720.0,647.2,350.4,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,46
2,round1_prescreen_feature_screen,ps_mean_0020,3713.0,996.6,0.45963618676319856,0.6487026612288899,4000,0.24915000000000004,"var_10,var_175,var_190,var_254,var_308,var_328,var_389,var_59",8,pair__abs_corr+sparse_gam_spam,lightgbm_classifier,lightgbm_classifier_deep03,5,4000,0,5,0,True,ps_mean_0020__k_008,ps_mean_0020__k_008__lightgbm_classifier_deep03,"[""abs_corr"", ""sparse_gam_spam""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""min_child_samples"": 20, ""n_estimators"": 260, ""num_leaves"": 15, ""scale_pos_weight_multiplier"": 1.0}",1600.0,5313.0,686.4,310.2,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,47
2,round1_prescreen_feature_screen,ps_mean_0013,3710.0,997.6,0.477321683254717,0.6727099473764343,4000,0.2494,"var_159,var_175,var_190,var_254,var_308,var_379,var_389,var_415,var_482,var_73",10,pair__mutual_info+ebm,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0013__k_010,ps_mean_0013__k_010__xgboost_classifier_deep03,"[""mutual_info"", ""ebm""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",2000.0,5710.0,713.2,284.4,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,48
2,round1_prescreen_feature_screen,ps_mean_0012,3697.0,999.0,0.47682570565654603,0.6764014971303169,4000,0.24975,"var_159,var_175,var_190,var_254,var_308,var_341,var_379,var_389,var_415,var_482",10,pair__mutual_info+lightgbm_gain,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0012__k_010,ps_mean_0012__k_010__xgboost_classifier_deep03,"[""mutual_info"", ""lightgbm_gain""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",2000.0,5697.0,712.8,286.2,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,49
2,round1_prescreen_feature_screen,ps_mean_0018,3685.0,999.8,0.458470752279134,0.6462643618533275,4000,0.24994999999999998,"var_175,var_190,var_198,var_254,var_264,var_308,var_328,var_389",8,pair__abs_corr+lightgbm_gain,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0018__k_008,ps_mean_0018__k_008__xgboost_classifier_deep03,"[""abs_corr"", ""lightgbm_gain""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",1600.0,5285.0,685.6,314.2,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,50
2,round1_prescreen_feature_screen,ps_mean_0001,3655.0,992.0,0.4302921979496011,0.5998865227020848,4000,0.248,"var_134,var_159,var_190,var_379,var_415",5,single__mutual_info,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0001__k_005,ps_mean_0001__k_005__extra_trees_small_deep02,"[""mutual_info""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1000.0,4655.0,641.0,351.0,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,51
2,round1_prescreen_feature_screen,ps_mean_0003,3646.0,998.2,0.43887079022009934,0.6260409523292847,4000,0.24955,"var_174,var_198,var_308,var_31,var_344,var_389",6,single__logistic_l1,logistic_baseline,logistic_baseline_deep03,5,4000,0,5,0,True,ps_mean_0003__k_006,ps_mean_0003__k_006__logistic_baseline_deep03,"[""logistic_l1""]",mean_rank_score,classifier,"{""C"": 0.2, ""class_weight"": ""balanced"", ""l1_ratio"": 0.5, ""max_iter"": 2500, ""solver"": ""saga""}",1200.0,4846.0,655.8,342.4,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,52
2,round1_prescreen_feature_screen,ps_mean_0001,3625.0,991.6,0.4377729150426634,0.6069871914906277,4000,0.2479,"var_134,var_159,var_190,var_379,var_415,var_466",6,single__mutual_info,random_forest_small,random_forest_small_deep02,5,4000,0,5,0,True,ps_mean_0001__k_006,ps_mean_0001__k_006__random_forest_small_deep02,"[""mutual_info""]",mean_rank_score,classifier,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 5, ""min_samples_leaf"": 16, ""n_estimators"": 400}",1200.0,4825.0,652.2,339.4,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,53
2,round1_prescreen_feature_screen,ps_mean_0003,3597.0,997.4,0.41870523597607434,0.6071721202354348,4000,0.24935000000000002,"var_198,var_308,var_344,var_389",4,single__logistic_l1,logistic_baseline,logistic_baseline_deep03,5,4000,0,5,0,True,ps_mean_0003__k_004,ps_mean_0003__k_004__logistic_baseline_deep03,"[""logistic_l1""]",mean_rank_score,classifier,"{""C"": 0.2, ""class_weight"": ""balanced"", ""l1_ratio"": 0.5, ""max_iter"": 2500, ""solver"": ""saga""}",800.0,4397.0,625.6,371.8,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,54
2,round1_prescreen_feature_screen,ps_mean_0009,3563.0,998.6,0.4351721832163157,0.6190786363423859,4000,0.24965,"var_175,var_190,var_223,var_308,var_386,var_389",6,pair__mutual_info+abs_corr,random_forest_small,random_forest_small_deep02,5,4000,0,5,0,True,ps_mean_0009__k_006,ps_mean_0009__k_006__random_forest_small_deep02,"[""mutual_info"", ""abs_corr""]",mean_rank_score,classifier,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 5, ""min_samples_leaf"": 16, ""n_estimators"": 400}",1200.0,4763.0,650.4,348.2,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,55
2,round1_prescreen_feature_screen,ps_mean_0003,3557.0,999.4,0.4438198128522113,0.6278368636964898,4000,0.24985,"var_174,var_198,var_308,var_31,var_328,var_344,var_389",7,single__logistic_l1,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0003__k_007,ps_mean_0003__k_007__xgboost_classifier_deep03,"[""logistic_l1""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",1400.0,4957.0,663.6,335.8,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,56
2,round1_prescreen_feature_screen,ps_mean_0001,3554.0,991.4,0.4078958949980816,0.5723734655626777,4000,0.24785,"var_134,var_190,var_379",3,single__mutual_info,random_forest_small,random_forest_small_deep02,5,4000,0,5,0,True,ps_mean_0001__k_003,ps_mean_0001__k_003__random_forest_small_deep02,"[""mutual_info""]",mean_rank_score,classifier,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 5, ""min_samples_leaf"": 16, ""n_estimators"": 400}",600.0,4154.0,607.4,384.0,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,57
2,round1_prescreen_feature_screen,ps_mean_0003,3544.0,997.6,0.4074140488660031,0.586436700343182,4000,0.2494,"var_198,var_344,var_389",3,single__logistic_l1,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0003__k_003,ps_mean_0003__k_003__extra_trees_small_deep02,"[""logistic_l1""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",600.0,4144.0,608.8,388.8,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,58
2,round1_prescreen_feature_screen,ps_mean_0033,3541.0,997.8,0.4162167484133522,0.5813001213274569,4000,0.24945,"var_175,var_214,var_379,var_392",4,pair__lightgbm_gain+lambdamart,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0033__k_004,ps_mean_0033__k_004__extra_trees_small_deep02,"[""lightgbm_gain"", ""lambdamart""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",800.0,4341.0,622.0,375.8,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,59
2,round1_prescreen_feature_screen,ps_mean_0001,3534.0,992.8,0.3979939819458375,0.5624468895495134,4000,0.24820000000000003,"var_190,var_379",2,single__mutual_info,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0001__k_002,ps_mean_0001__k_002__extra_trees_small_deep02,"[""mutual_info""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",400.0,3934.0,593.2,399.6,2215.0,2015.0,9865.0,9665.0,1.0,1.0,0.0,0.0,60
